"店舗販売業","どらっぐぱぱす　北青山店","東京都港区北青山二丁目12番31号","イノセビル1階","03-3405-4493","株式会社　ぱぱす","3港み生薬第47号","2021/12/4","35.670168","139.714953"
"店舗販売業","薬マツモトキヨシ　青山店","東京都港区北青山三丁目12番7号","カプリース青山ビル1階","03-6418-5195","株式会社マツモトキヨシ","30港み生薬第5号","2018/5/9","35.663371","139.710305"
"店舗販売業","アクシスアン　青山店","東京都港区北青山三丁目15番13号","秀和北青山レジデンス502","03-5778-9880","株式会社ＡＣＳＹＳ　ＵＮ","28港み生薬第92号","2017/4/27","35.664208","139.709056"
"店舗販売業","どらっぐぱぱす　品川フロントビル店","東京都港区港南二丁目3番13号","品川フロントビル1階","03-6433-9400","株式会社ぱぱす","2港み生薬第54号","2021/2/15","35.629068","139.744207"
"店舗販売業","くすりの一生堂","東京都港区港南二丁目7番19号","東京都中央卸売市場食肉市場内","03-5460-7868","くすりの一生堂","29港み生薬第90号","2018/4/2","35.62782","139.743924"
"店舗販売業","トモズ　品川インターシティ店","東京都港区港南二丁目15番2号","品川インターシティ2階","03-5782-8889","株式会社トモズ","3港み生薬第18号","2021/6/12","35.627117","139.741899"
"店舗販売業","ローソン　品川インターシティ店","東京都港区港南二丁目15番2号","品川インターシティS&R棟205","03-5461-1970","株式会社新鮮組本部","31港み生薬第50号","2019/12/25","35.626576","139.741363"
"店舗販売業","ＡＰ　ＦＯＯＤ＆ＴＩＭＥ　ＩＳＥＴＡＮ　アトレ品川店","東京都港区港南二丁目18番1号","3階","03-6433-9771","株式会社トモズ","29港み生薬第47号","2017/10/19","35.629001","139.740833"
"店舗販売業","ビーイードラッグ","東京都港区芝一丁目11番16号","ニチリンビル4F","03-6453-8988","株式会社Ｂｒｉｇｈｔ　Ｅｙｅｓ","3港み生薬第35号","2021/10/4","35.650879","139.754023"
"店舗販売業","ファミリーマート南山堂第一京浜芝店","東京都港区芝二丁目14番5号","大広ビル1F","03-5765-6061","株式会社グッドチャレンジ","3港み生薬第28号","2021/7/12","35.650807","139.753526"
"店舗販売業","三田ひふみ","東京都港区芝四丁目1番23号","三田N.N.ビル地下1階","03-5443-2558","京橋一二三薬品株式会社","3港み生薬第14号","2021/7/1","35.649063","139.749451"
"店舗販売業","本物漢方堂","東京都港区芝四丁目5番10号","ユニゾ芝四丁目ビル8階","03-3457-1271","株式会社本物研究所","2港み生薬第64号","2021/4/14","35.648743","139.750956"
"店舗販売業","古岡ドラッグ","東京都港区芝四丁目6番4号","ヒロソフィー三田ビル1階",,"株式会社ヒロソフィー","3港み生薬第11号","2021/7/12","35.649452","139.751343"
"店舗販売業","スマイル三田店","東京都港区芝五丁目13番14号","アンソワソンディセットビルディング芝1階","03-5232-2992","株式会社富士薬品","31港み生薬第72号","2020/3/1","35.649174","139.744919"
"店舗販売業","ミネドラッグ　三田店","東京都港区芝五丁目20番20号",,"03-5441-5306","ミネ医薬品株式会社","28港み生薬第2号","2016/5/12","35.647784","139.746901"
"店舗販売業","ココカラファイン　三田店","東京都港区芝五丁目25番11号","ヒューリック三田ビル1階","03-5439-6754","株式会社ココカラファインへルスケア","30港み生薬第102号","2019/4/1","35.647551","139.744845"
"店舗販売業","ドラッグセイムス田町西口店","東京都港区芝五丁目32番12号","シャーメゾンステージ田町1階、2階","03-6435-4070","株式会社富士薬品","2港み生薬第50号","2021/1/13","35.647171","139.747269"
"店舗販売業","ココカラファイン芝浦店","東京都港区芝浦一丁目2番2号","シーバンス・ア・モール1階","03-5440-6324","株式会社ココカラファインへルスケア","31港み生薬第15号","2019/6/1","35.649914","139.756485"
"店舗販売業","ローソン　芝浦シーバンス・ア・モール店","東京都港区芝浦一丁目2番2号","1階103号","03-5440-6323","株式会社新鮮組本部","2港み生薬第15号","2020/8/12","35.649914","139.756485"
"店舗販売業","薬マツモトキヨシ　ムスブ田町店","東京都港区芝浦三丁目1番21号","msb tamachi 田町ステーションタワーS 2階","03-5439-4177","株式会社マツモトキヨシ","30港み生薬第71号","2018/11/1","35.645424","139.749466"
"店舗販売業","スマイル芝浦店","東京都港区芝浦三丁目6番12号","サンテ芝浦ビル1階","03-3451-4515","株式会社富士薬品","31港み生薬第70号","2020/3/1","35.642971","139.747699"
"店舗販売業","スマイル田町東口店","東京都港区芝浦三丁目13番2号","Yビル1階","03-3798-8021","株式会社富士薬品","31港み生薬第71号","2020/3/1","35.643161","139.749197"
"店舗販売業","スマイル芝浦海岸通店","東京都港区芝浦四丁目13番23号",,"03-6459-4117","株式会社富士薬品","31港み生薬第73号","2020/3/1","35.640200","139.748010"
"店舗販売業","株式会社コーケン　コーケン薬店","東京都港区芝公園二丁目9番5号","向陽ビル5階","03-3434-7681","株式会社コーケン","2港み生薬第62号","2021/4/15","35.654808","139.752090"
"店舗販売業","ナチュラルローソン京王プレッソイン浜松町店","東京都港区芝大門一丁目1番26号","京王プレッソイン浜松町1階","03-3432-7110","サンフミー株式会社","2港み生薬第23号","2020/8/11","35.659210","139.752838"
"店舗販売業","スギドラッグ　芝大門店","東京都港区芝大門二丁目2番1号","ACN芝大門ビルディング1F","03-6435-7676","株式会社スギ薬局","3港み生薬第31号","2021/7/29","35.656628","139.753387"
"店舗販売業","ローソン　芝大門二丁目店","東京都港区芝大門二丁目9番16号",,"03-3432-9550","株式会社レシオス","28港み生薬第88号","2017/2/9","35.654400","139.752856"
